$created,$email,$first_name,$last_name,Abandon Cart Count,Account Created Count,Gender,Registration Date,$city,$region,Last Event,Last Purchase,Last Search,Last Share
2020-03-10T12:51:50,Nancy.Roberts@aolx.com,Nancy,Roberts,2.0,6.0,Male,2020-03-12T14:35:20,,,Search Results,2020-03-29T14:33:05,2020-03-31T23:15:40,2020-03-12T14:42:53
2020-03-07T10:57:51,Joe.Hicks@comcastx.com,Joe,Hicks,3.0,2.0,Female,2020-03-07T22:24:05,,,Abandon Cart,2020-03-19T08:54:34,2020-03-31T23:20:22,2020-03-19T08:26:57
2020-03-12T20:44:39,Edwin.Ruiz@outlookx.com,Edwin,Ruiz,4.0,2.0,Female,2020-03-16T22:09:36,,Beijing,Landing Page Loaded,2020-03-17T23:02:24,2020-03-31T23:49:45,2020-03-31T23:47:59
2020-03-07T20:42:22,Victor.Ramirez@gmailx.com,Victor,Ramirez,5.0,2.0,Male,2020-03-12T18:08:07,,,Abandon Cart,2020-03-31T18:03:23,2020-03-31T17:29:22,2020-03-29T23:00:20
2020-03-10T15:42:23,Michael.Patterson@gmailx.com,Michael,Patterson,5.0,1.0,Male,2020-03-29T15:38:50,Kako,Hyōgo,Browse,2020-03-29T16:07:58,2020-03-19T11:53:26,2020-03-31T23:55:59
2020-03-12T14:13:18,Crystal.Moreno@outlookx.com,Crystal,Moreno,4.0,7.0,Female,2020-03-12T20:42:15,Karachi,Sindh,Browse,2020-03-17T14:54:01,2020-03-31T23:05:12,2020-03-31T22:48:26
2020-03-12T00:03:27,Eugene.Matthews@aolx.com,Eugene,Matthews,5.0,5.0,Male,2020-03-13T16:08:35,Kolkata,West Bengal,Abandon Cart,2020-03-31T10:05:29,2020-03-31T09:39:05,2020-03-31T09:45:15
2020-03-03T18:38:11,Glenn.Turner@yahoox.com,Marthe,Fraczek,4.0,3.0,Female,2020-03-07T17:43:13,,,Abandon Cart,2020-03-31T20:37:07,2020-03-24T08:32:59,2020-03-29T09:22:54
2020-03-14T16:39:42,Brandon.Riley@gmailx.com,Brandon,Riley,2.0,2.0,Female,2020-03-13T11:28:23,Narbonne,Aude,Share Item,2020-03-16T21:00:54,2020-03-17T21:00:31,2020-03-31T19:00:53
2020-03-12T19:18:19,Antonio.Pierce@yahoox.com,Antonio,Pierce,4.0,5.0,Female,2020-03-12T16:27:58,,,Abandon Cart,2020-03-17T17:52:40,2020-03-16T14:14:57,2020-03-17T17:32:41
2020-03-11T22:53:19,Eric.Romero@gmailx.com,Eric,Romero,2.0,4.0,Female,2020-03-12T13:59:57,,,Browse,2020-03-17T10:00:14,2020-03-17T09:43:03,2020-03-31T23:33:16
2020-03-09T20:01:49,Denise.Alvarez@hotmailx.com,Denise,Alvarez,3.0,4.0,Male,2020-03-12T21:52:18,Stroudsburg,Pennsylvania,Review Payment,2020-03-29T17:48:47,2020-03-12T21:54:12,2020-03-29T17:04:43
2020-03-07T01:47:01,Craig.Dean@aolx.com,Craig,Dean,1.0,5.0,Male,2020-03-12T22:19:06,Yicheng,Jiangsu,Search,2020-03-19T09:59:48,2020-03-29T11:09:19,2020-03-29T11:02:50
2020-03-10T09:20:45,Matthew.Wood@yahoox.com,Matthew,Wood,3.0,3.0,Female,2020-03-12T18:56:04,,,Item Detail Page,2020-03-16T18:04:51,2020-03-31T23:59:23,2020-04-01T00:01:07
2020-03-10T00:51:07,Deborah.Carlson@hotmailx.com,Deborah,Carlson,5.0,4.0,Male,2020-03-13T12:35:55,Raleigh,North Carolina,Abandon Cart,2020-03-31T10:56:38,2020-03-31T10:05:10,2020-03-29T09:15:18
2020-03-05T13:28:16,Irene.Perkins@aolx.com,Kevan,Hayworth,3.0,3.0,Male,2020-03-29T12:24:41,,,Abandon Cart,2020-03-29T12:56:36,2020-03-29T12:28:12,2020-03-24T14:22:20
2020-03-03T14:50:57,Bernard.Hansen@outlookx.com,Sergio,Gutiérrez,1.0,4.0,Female,2020-03-07T18:33:50,,,Search,2020-03-24T15:20:00,2020-03-31T14:20:21,
2020-03-12T13:14:49,Robin.Woods@hotmailx.com,Robin,Woods,3.0,2.0,Female,2020-03-17T11:09:42,,,Item Detail Page,2020-03-31T22:50:49,2020-03-31T22:15:42,2020-03-13T14:45:07
2020-03-10T10:58:25,Jessica.Perkins@hotmailx.com,Jessica,Perkins,2.0,6.0,Female,2020-03-13T23:38:28,Eindhoven,North Brabant,Add To Cart,2020-03-19T18:41:03,2020-03-29T20:15:21,2020-03-31T22:31:55
2020-03-09T21:49:46,Jonathan.Kennedy@gmailx.com,Jonathan,Kennedy,2.0,5.0,Male,2020-03-12T21:24:00,,,Browse,2020-03-29T20:47:30,2020-03-31T17:37:37,2020-03-29T20:29:16
2020-03-07T18:36:57,Eric.Evans@yahoox.com,Eric,Evans,2.0,3.0,Female,2020-03-19T11:06:04,Kobe,Hyōgo,Item Detail Page,2020-04-01T00:42:00,2020-04-01T00:17:58,2020-03-29T08:33:10
2020-03-12T14:04:53,Joseph.Myers@yahoox.com,Joseph,Myers,3.0,3.0,Male,2020-03-13T17:49:30,,,Abandon Cart,2020-03-17T13:38:56,2020-03-17T12:54:30,2020-03-17T13:14:24
2020-03-15T18:53:26,Martin.Sanchez@gmailx.com,Martin,Sanchez,1.0,1.0,Female,2020-03-31T23:28:37,Walddorfhaeslach,Baden-Württemberg,Item Detail Page,2020-03-31T23:42:41,2020-03-31T23:07:58,2020-03-31T23:21:34
2020-03-07T10:26:19,Rosa.Douglas@outlookx.com,Rosa,Douglas,4.0,2.0,Male,2020-03-19T13:34:10,,,Item Detail Page,2020-03-19T14:12:03,2020-03-31T23:31:39,2020-03-31T23:11:34
2020-03-03T12:00:58,Peggy.Ferguson@yahoox.com,Garrek,Biasioli,3.0,5.0,Female,2020-03-07T21:51:15,Houston,Texas,Item Detail Page,2020-03-24T18:49:34,2020-03-31T22:34:29,2020-03-29T10:40:51
2020-03-10T16:34:47,Mario.Coleman@hotmailx.com,Mario,Coleman,3.0,6.0,Male,2020-03-16T09:21:11,,,Abandon Cart,2020-03-31T14:17:49,2020-03-31T13:29:51,2020-03-29T15:36:15
2020-03-06T14:15:53,Paula.Lopez@outlookx.com,Paula,Lopez,2.0,2.0,Female,2020-03-19T14:52:33,São Paulo,Sao Paulo,Search Results,2020-03-24T23:13:22,2020-03-31T23:38:31,2020-03-31T23:48:03
2020-03-15T07:37:40,Johnny.Anderson@gmailx.com,Johnny,Anderson,1.0,1.0,Female,2020-03-17T08:37:13,,,Item Detail Page,2020-03-31T22:49:00,,
2020-03-13T16:02:57,Christine.Holmes@outlookx.com,Christine,Holmes,4.0,4.0,Female,2020-03-13T09:18:37,,,Abandon Cart,2020-03-31T15:21:20,2020-03-31T14:48:51,2020-03-31T14:44:53
2020-03-12T19:14:05,Edward.Vargas@aolx.com,Edward,Vargas,3.0,2.0,Female,2020-03-16T21:53:09,,,Item Detail Page,2020-03-17T13:25:03,2020-03-31T11:24:06,2020-03-16T21:59:00
2020-03-12T07:57:38,Chris.Hoffman@yahoox.com,Chris,Hoffman,2.0,4.0,Male,2020-03-12T21:22:45,Changsha,Hunan,Item Detail Page,2020-03-31T20:59:44,2020-03-17T17:56:47,2020-03-31T20:45:20
2020-03-05T21:02:49,Bryan.Stone@aolx.com,Rosmunda,Giddons,4.0,3.0,Male,2020-03-19T08:36:08,,,Abandon Cart,2020-03-31T12:52:13,2020-03-31T12:19:23,2020-03-29T23:48:03
2020-03-13T16:55:44,Travis.Lee@aolx.com,Travis,Lee,4.0,4.0,Male,2020-03-13T09:44:19,Gangnam-gu,Seoul,Abandon Cart,2020-03-31T20:16:26,2020-03-31T19:46:57,2020-03-31T19:29:51
2020-03-09T00:43:29,Phyllis.Sims@gmailx.com,Phyllis,Sims,4.0,4.0,Female,2020-03-13T15:14:34,Fort Worth,Texas,Search Results,2020-03-29T15:06:57,2020-03-31T22:43:54,2020-03-13T15:24:09
2020-03-05T22:16:28,Rodney.Wood@comcastx.com,Rodney,Wood,4.0,3.0,Male,2020-03-07T18:36:41,Kamimeguro,Tokyo,Abandon Cart,2020-03-31T14:00:18,2020-03-29T23:05:41,2020-03-31T13:26:04
2020-03-06T09:13:05,Anne.Watson@aolx.com,Anne,Watson,2.0,,,,Mos,Lugo,Item Detail Page,2020-04-01T00:22:27,2020-03-31T23:57:39,2020-03-29T12:26:11
2020-03-10T16:36:43,Marie.Kennedy@gmailx.com,Marie,Kennedy,2.0,3.0,Female,2020-03-12T12:38:44,,,Review Payment,2020-03-29T10:00:54,2020-03-12T12:30:47,2020-03-31T23:25:36
2020-03-15T15:22:26,Ryan.Duncan@gmailx.com,Ryan,Duncan,1.0,2.0,Male,2020-03-17T09:41:51,,,Item Detail Page,2020-03-17T10:10:14,2020-03-31T23:32:44,2020-03-31T23:27:06
2020-03-10T02:01:18,Diana.Perry@yahoox.com,Diana,Perry,4.0,5.0,Male,2020-03-12T13:38:21,,,Abandon Cart,2020-03-31T13:53:40,2020-03-31T13:29:36,2020-03-31T13:31:47
2020-03-07T14:52:56,Ryan.Flores@yahoox.com,Ryan,Flores,4.0,6.0,Female,2020-03-07T10:32:08,,,Account Created,2020-03-19T15:47:40,2020-03-29T12:27:32,2020-03-29T12:29:29
2020-03-09T10:36:54,Wayne.Johnston@aolx.com,Wayne,Johnston,3.0,,,,,,Abandon Cart,2020-03-29T20:52:01,2020-03-31T23:22:43,2020-03-29T20:28:44
2020-03-13T18:51:25,Justin.Ford@gmailx.com,Justin,Ford,2.0,5.0,Male,2020-03-13T08:40:36,,,Search,2020-03-17T22:17:27,2020-03-31T23:29:46,2020-03-31T23:43:33
2020-03-11T19:13:02,Frances.Gomez@gmailx.com,Frances,Gomez,5.0,2.0,Male,2020-03-12T10:34:54,,,Browse,2020-03-29T18:29:56,2020-03-19T09:42:32,2020-03-31T23:27:03
2020-03-06T12:14:53,Paul.Thomas@aolx.com,Paul,Thomas,4.0,3.0,Female,2020-03-19T13:08:19,,,Item Detail Page,2020-04-01T00:00:27,2020-03-31T23:12:53,2020-03-29T14:52:23
2020-03-10T19:03:17,Kim.Berry@gmailx.com,Kim,Berry,1.0,3.0,Female,2020-03-13T12:28:24,,,Review Payment,2020-03-29T17:48:02,2020-03-29T17:12:51,2020-03-31T22:44:03
2020-03-09T20:59:15,Sean.Kelley@aolx.com,Sean,Kelley,3.0,2.0,Female,2020-03-13T12:39:58,,,Share Item,2020-03-29T10:57:21,2020-03-19T13:39:19,2020-03-31T23:47:28
2020-03-06T20:35:58,Barbara.Wallace@yahoox.com,Barbara,Wallace,1.0,5.0,Male,2020-03-19T22:54:55,,,Item Detail Page,2020-03-29T15:44:12,,2020-03-29T15:29:08
2020-03-10T05:14:29,Terry.Collins@hotmailx.com,Terry,Collins,4.0,2.0,Female,2020-03-12T17:34:48,Alexandria,New South Wales,Abandon Cart,2020-03-31T12:11:25,2020-03-13T19:30:30,2020-03-31T11:49:04
2020-03-09T18:30:10,Susan.Baker@comcastx.com,Susan,Baker,3.0,,,,Shinjuku,Tokyo,Abandon Cart,2020-03-12T11:08:13,2020-03-29T16:51:16,2020-03-31T08:38:09
2020-03-09T05:46:20,Margaret.Allen@gmailx.com,Margaret,Allen,3.0,2.0,Female,2020-03-12T12:22:18,,,Search,2020-03-29T21:08:12,2020-03-29T20:45:12,2020-04-01T00:04:58
2020-03-06T20:24:46,Glenn.Cook@aolx.com,Glenn,Cook,3.0,5.0,Male,2020-03-07T20:03:42,,Yamanashi,Share Item,2020-03-29T16:38:15,2020-03-29T16:16:17,2020-03-31T23:26:58
2020-03-15T10:25:06,Willie.Castillo@comcastx.com,Willie,Castillo,2.0,1.0,Female,2020-03-31T22:46:45,,,Account Created,2020-03-17T14:50:13,2020-03-31T22:50:51,2020-03-17T14:28:27
2020-03-06T09:13:05,Anne.Watson@aolx.com,Anne,Watson,1.0,,,,Mos,Lugo,Landing Page Loaded,2020-03-29T12:58:32,2020-03-31T23:57:39,2020-03-29T12:26:11
2020-03-15T05:24:21,William.Ross@yahoox.com,William,Ross,2.0,5.0,Female,2020-03-17T18:04:33,,,Account Created,2020-03-16T10:06:34,2020-03-31T23:50:06,2020-03-16T09:32:24
2020-03-15T10:33:56,Michelle.Clark@outlookx.com,Michelle,Clark,2.0,2.0,Female,2020-03-17T18:48:02,Holland,Michigan,Search Results,2020-03-17T19:18:37,2020-03-31T23:56:40,2020-03-17T18:34:33
2020-03-07T17:04:18,Danny.Chapman@yahoox.com,Danny,Chapman,2.0,3.0,Male,2020-03-07T21:45:20,,,Share Item,2020-03-29T15:39:22,2020-03-31T23:32:16,2020-03-31T23:53:52
2020-03-14T09:30:07,Ronald.Shaw@hotmailx.com,Ronald,Shaw,3.0,4.0,Male,2020-03-16T11:03:20,Lask,Łódź Voivodeship,Landing Page Loaded,2020-03-17T20:37:14,2020-03-17T20:05:50,2020-03-31T22:27:20
2020-03-07T17:09:36,Patricia.Hansen@aolx.com,Patricia,Hansen,3.0,6.0,Male,2020-03-07T07:11:07,Johannesburg,Gauteng,Search,2020-03-29T13:09:59,,2020-03-29T12:35:33
2020-03-06T06:50:25,Mario.Wright@hotmailx.com,Mario,Wright,4.0,3.0,Female,2020-03-07T11:45:49,Buenos Aires,Buenos Aires F.D.,Abandon Cart,2020-03-29T23:03:42,2020-03-31T23:48:05,2020-03-29T22:35:43
2020-03-07T07:35:24,Jimmy.Perry@aolx.com,Jimmy,Perry,3.0,3.0,Male,2020-03-19T21:07:40,,,Complete Purchase,2020-03-31T22:44:47,2020-03-31T22:19:58,2020-03-31T22:11:30
2020-03-07T02:27:58,Eric.Lane@hotmailx.com,Eric,Lane,3.0,2.0,Female,2020-03-07T17:19:29,,,Share Item,2020-03-24T13:31:52,2020-03-31T23:59:00,2020-04-01T00:07:48
2020-03-10T15:12:01,Ashley.Henry@gmailx.com,Ashley,Henry,5.0,5.0,Male,2020-03-13T15:05:08,,,Abandon Cart,2020-03-29T20:32:12,2020-03-17T19:56:15,2020-03-19T20:34:05
2020-03-12T02:40:28,Fred.Wells@outlookx.com,Fred,Wells,,4.0,Male,2020-03-13T14:52:41,,Shandong,Browse,2020-03-13T15:14:07,2020-03-31T23:33:14,2020-03-31T23:24:36
2020-03-05T23:52:17,Kim.Griffin@gmailx.com,Kim,Griffin,3.0,4.0,Female,2020-03-07T11:44:01,Spring,Texas,Complete Purchase,2020-04-01T00:01:59,2020-03-07T11:31:26,2020-03-31T23:23:34
2020-03-09T07:57:11,Phyllis.Berry@aolx.com,Phyllis,Berry,4.0,7.0,Female,2020-03-13T19:57:01,,,Abandon Cart,2020-03-31T20:31:18,2020-03-31T19:52:28,
2020-03-07T00:40:04,Carolyn.Jacobs@hotmailx.com,Carolyn,Jacobs,2.0,2.0,Female,2020-03-29T12:02:25,Da Lat,Tinh Lam GJong,Abandon Cart,2020-03-31T23:27:13,2020-03-19T18:54:05,2020-03-29T12:18:31
2020-03-06T12:49:57,Scott.Gordon@comcastx.com,Scott,Gordon,2.0,2.0,Female,2020-03-19T20:54:44,,,Item Detail Page,2020-03-31T19:26:00,2020-03-31T18:51:11,2020-03-31T19:08:16
2020-03-15T08:06:12,Steve.Lee@outlookx.com,Steve,Lee,2.0,2.0,Female,2020-03-17T12:13:54,Banfield,Buenos Aires,Landing Page Loaded,2020-03-16T14:16:02,2020-03-31T22:48:58,2020-03-31T22:33:15
2020-03-08T05:04:52,Anna.Wood@comcastx.com,Anna,Wood,3.0,2.0,Male,2020-03-07T17:49:59,Rio Grande,Tierra del Fuego,Item Detail Page,2020-03-31T14:58:49,2020-03-31T14:22:30,2020-03-31T14:04:53
2020-03-09T11:24:56,Janice.Carpenter@comcastx.com,Janice,Carpenter,2.0,7.0,Male,2020-03-12T19:40:49,Bengaluru,Karnataka,Item Detail Page,2020-03-31T17:57:11,2020-03-29T19:48:38,2020-03-31T17:17:10
2020-03-10T10:09:55,Steven.Hudson@yahoox.com,Steven,Hudson,,8.0,Male,2020-03-12T20:55:39,Taipei,Taipei City,Landing Page Loaded,2020-03-29T18:26:57,2020-03-29T18:00:59,2020-03-31T22:47:32
2020-03-05T02:30:45,Johnny.Holland@yahoox.com,Janete,Limeira,2.0,3.0,Female,2020-03-24T14:28:50,,,Item Detail Page,2020-03-30T00:45:25,2020-03-30T00:15:11,2020-03-31T13:42:17
2020-03-15T12:16:13,Virginia.Gonzales@yahoox.com,Virginia,Gonzales,1.0,1.0,Female,2020-03-31T11:34:30,,,Abandon Cart,2020-03-17T12:02:27,2020-03-31T11:45:26,
2020-03-15T12:06:11,Kathleen.Stephens@comcastx.com,Kathleen,Stephens,2.0,5.0,Female,2020-03-16T21:36:12,,,Abandon Cart,2020-03-31T13:56:34,2020-03-17T13:35:51,2020-03-31T13:41:14
2020-03-12T10:57:17,Herbert.Martinez@gmailx.com,Herbert,Martinez,2.0,2.0,Male,2020-03-12T15:49:23,Chur,Grisons,Search,2020-03-16T21:58:17,2020-03-17T13:54:16,2020-03-16T21:41:38
2020-03-09T17:55:54,Michael.Barnes@hotmailx.com,Michael,Barnes,3.0,2.0,Male,2020-03-19T15:47:15,,,Search,2020-03-29T17:11:31,2020-03-19T15:38:49,2020-03-19T15:57:12
2020-03-05T13:28:16,Irene.Perkins@aolx.com,Yvonne,Moncada,3.0,3.0,Male,2020-03-29T12:24:41,,,Review Payment,2020-03-29T12:56:36,2020-03-29T12:28:12,2020-03-31T23:16:46
2020-03-10T20:55:54,Joan.Rodriguez@aolx.com,Joan,Rodriguez,5.0,7.0,Male,2020-03-12T18:43:48,,,Abandon Cart,2020-03-31T13:54:26,2020-03-29T16:06:58,2020-03-31T13:20:32
2020-03-09T20:59:15,Sean.Kelley@aolx.com,Sean,Kelley,3.0,4.0,Female,2020-03-13T12:39:58,,,Account Created,2020-03-29T10:57:21,2020-03-19T13:39:19,2020-04-01T00:00:32
2020-03-12T12:33:37,Nicholas.Allen@outlookx.com,Nicholas,Allen,3.0,6.0,Male,2020-03-12T22:56:05,,,Item Detail Page,2020-03-31T23:31:41,2020-03-17T15:42:40,2020-03-13T13:35:24
2020-03-05T22:21:31,Robert.Riley@gmailx.com,Robert,Riley,3.0,,,,Dublin,Leinster,Item Detail Page,2020-03-25T00:12:00,2020-03-31T23:30:52,2020-03-31T23:37:59
2020-03-10T16:51:26,Sara.Dean@gmailx.com,Sara,Dean,5.0,2.0,Male,2020-03-19T16:29:19,Singapore,,Abandon Cart,2020-03-29T11:59:37,2020-03-31T09:55:18,2020-03-31T10:21:40
2020-03-03T02:31:18,Curtis.Carter@gmailx.com,Malvina,Cavanaugh,2.0,5.0,Female,2020-03-07T20:41:20,Limeil-Brevannes,Val-de-Marne,Complete Purchase,2020-04-01T00:35:27,2020-03-29T19:45:35,2020-03-31T23:56:03
2020-03-14T03:22:12,Jeffery.Arnold@comcastx.com,Jeffery,Arnold,,1.0,Male,2020-03-13T13:35:20,,,Item Detail Page,,,2020-03-16T22:04:17
2020-03-11T06:58:16,Christine.Brewer@yahoox.com,Christine,Brewer,3.0,4.0,Male,2020-03-12T09:22:31,,,Browse,2020-03-16T20:55:54,2020-03-31T14:38:51,2020-03-16T20:32:30
2020-03-03T19:14:53,Julia.Mason@yahoox.com,Philly,Hiland,3.0,2.0,Female,2020-03-07T07:50:55,,,Item Detail Page,2020-03-29T13:33:28,2020-03-24T15:33:19,2020-04-01T00:03:34
2020-03-06T05:45:22,Nicholas.Martin@hotmailx.com,Nicholas,Martin,4.0,6.0,Female,2020-03-19T21:29:26,Bad Driburg,North Rhine-Westphalia,Item Detail Page,2020-03-29T09:34:59,2020-03-29T08:42:45,2020-03-29T08:50:32
2020-03-06T14:15:53,Paula.Lopez@outlookx.com,Paula,Lopez,2.0,2.0,Female,2020-03-19T14:52:33,São Paulo,Sao Paulo,Add To Cart,2020-03-24T23:13:22,2020-03-31T23:38:31,2020-03-31T23:32:09
2020-03-09T11:11:29,Ryan.Hunter@comcastx.com,Ryan,Hunter,3.0,2.0,Female,2020-03-13T20:09:05,Riga,Riga,Abandon Cart,2020-03-31T18:59:54,2020-03-31T18:40:25,2020-03-31T18:30:41
2020-03-05T17:19:50,Doris.Jordan@hotmailx.com,Curcio,Collett,,,,,Ernakulam,Kerala,Search,,,
2020-03-10T10:25:45,Helen.King@comcastx.com,Helen,King,3.0,6.0,Male,2020-03-12T09:50:57,,,Account Created,2020-03-29T14:35:45,2020-03-31T23:27:34,2020-03-29T13:51:12
2020-03-09T12:55:34,Samuel.Barnes@gmailx.com,Samuel,Barnes,3.0,3.0,Male,2020-03-29T22:52:23,Pahrump,Nevada,Account Created,2020-03-29T23:05:11,2020-03-29T22:58:34,2020-03-31T22:55:58
2020-03-10T07:09:31,Billy.Lopez@gmailx.com,Billy,Lopez,3.0,3.0,Female,2020-03-19T23:28:11,San Jose,California,Landing Page Loaded,2020-03-20T00:01:38,2020-03-31T23:00:17,2020-03-13T10:50:23
2020-03-10T17:39:41,Alice.Brooks@yahoox.com,Alice,Brooks,4.0,3.0,Female,2020-03-19T16:27:39,Roy,Utah,Account Created,2020-03-19T17:02:44,2020-03-13T11:51:34,2020-03-31T23:01:59
2020-03-14T21:24:57,Judith.Porter@outlookx.com,Judith,Porter,2.0,,,,,,Abandon Cart,2020-03-31T13:31:33,2020-03-31T13:00:15,2020-03-17T18:57:15
2020-03-08T17:15:36,Anna.Weaver@gmailx.com,Anna,Weaver,4.0,7.0,Female,2020-03-07T09:17:03,Dammam,Eastern Province,Browse,2020-03-29T10:16:41,2020-03-31T23:01:25,2020-03-31T23:20:19
2020-03-05T21:38:42,Norman.Medina@outlookx.com,Norman,Medina,5.0,6.0,Female,2020-03-07T19:34:32,Obihiro,Hokkaido,Abandon Cart,2020-03-29T13:12:54,2020-03-31T12:24:43,2020-03-29T12:41:33
2020-03-09T19:55:10,Jonathan.Ellis@outlookx.com,Jonathan,Ellis,3.0,3.0,Male,2020-03-12T21:07:22,,,Item Detail Page,2020-04-01T00:06:34,2020-03-31T23:56:58,2020-03-19T10:53:36
2020-03-12T16:24:26,Fred.Carroll@aolx.com,Fred,Carroll,4.0,4.0,Female,2020-03-12T20:08:20,Alexandria,Alexandria,Item Detail Page,2020-03-17T21:42:06,2020-03-31T23:56:51,2020-03-31T23:52:10
2020-03-13T17:55:27,Lillian.Dixon@hotmailx.com,Lillian,Dixon,2.0,4.0,Male,2020-03-12T14:39:30,Hangzhou,Zhejiang,Add To Cart,2020-03-12T15:00:06,2020-03-31T22:55:59,2020-03-17T14:20:23
2020-03-12T19:15:26,Charles.Wilson@gmailx.com,Charles,Wilson,3.0,4.0,Male,2020-03-13T15:25:43,,,Search,2020-03-17T09:30:02,2020-03-31T23:10:42,
2020-03-08T14:49:51,Brandon.Franklin@outlookx.com,Brandon,Franklin,3.0,7.0,Male,2020-03-07T09:35:41,Montreal,Quebec,Abandon Cart,2020-03-31T15:36:40,2020-03-31T14:38:30,2020-03-19T11:44:33
2020-03-11T21:57:26,Ruby.Brown@hotmailx.com,Ruby,Brown,2.0,2.0,Male,2020-03-16T11:13:43,,,Item Detail Page,2020-03-31T22:43:50,2020-03-13T11:47:46,2020-03-31T22:22:18
2020-03-03T20:08:46,Rebecca.Baker@hotmailx.com,Kellina,Mithan,2.0,4.0,Female,2020-03-19T17:04:07,,,Add To Cart,2020-03-24T14:38:16,2020-03-29T13:50:56,2020-03-31T23:54:23
2020-03-06T22:34:07,Timothy.Williamson@outlookx.com,Timothy,Williamson,3.0,5.0,Female,2020-03-07T18:56:54,,Zhejiang,Item Detail Page,2020-03-31T23:23:46,2020-03-29T17:05:49,2020-03-31T22:46:34
2020-03-12T19:18:19,Antonio.Pierce@yahoox.com,Antonio,Pierce,4.0,5.0,Female,2020-03-12T16:27:58,,,Landing Page Loaded,2020-04-01T00:23:03,2020-03-31T23:51:27,2020-03-17T17:32:41
2020-03-12T10:53:57,Diane.Scott@outlookx.com,Diane,Scott,1.0,4.0,Male,2020-03-12T21:37:38,,,Abandon Cart,2020-03-17T13:54:49,2020-03-17T13:25:37,2020-03-16T18:50:45
2020-03-09T05:21:36,Chad.Gardner@yahoox.com,Chad,Gardner,3.0,5.0,Female,2020-03-12T13:35:48,,,Review Payment,2020-03-29T23:43:08,2020-03-31T23:22:55,2020-03-31T23:10:56
2020-03-13T18:51:25,Justin.Ford@gmailx.com,Justin,Ford,2.0,5.0,Male,2020-03-13T08:40:36,,,Search Results,2020-03-17T22:17:27,2020-03-31T23:29:46,2020-03-17T21:55:02
2020-03-07T10:57:26,Frederick.Medina@gmailx.com,Frederick,Medina,4.0,1.0,Male,2020-03-19T13:17:21,,,Abandon Cart,2020-03-31T21:00:38,2020-03-31T20:38:21,2020-03-31T20:32:19
2020-03-03T23:23:39,Bruce.Edwards@outlookx.com,Yang,Wang,2.0,1.0,Female,2020-03-19T18:19:23,Colon,Entre Rios,Abandon Cart,2020-03-29T17:58:43,2020-03-29T17:26:55,2020-03-29T17:37:42
2020-03-15T06:02:03,Jimmy.Hill@comcastx.com,Jimmy,Hill,1.0,,,,,,Review Payment,2020-03-16T20:18:37,2020-03-31T23:51:51,2020-03-31T23:42:58
2020-03-15T06:02:03,Jimmy.Hill@comcastx.com,Jimmy,Hill,1.0,,,,,,Browse,2020-03-16T20:18:37,,2020-03-17T19:21:39
2020-03-07T14:36:37,Carl.Austin@gmailx.com,Carl,Austin,,,,,,,Search,,,
2020-03-04T03:26:39,Jacqueline.Snyder@gmailx.com,Marty,Laws,1.0,8.0,Female,2020-03-07T22:53:08,,,Item Detail Page,2020-03-31T23:14:49,2020-03-31T23:01:49,2020-03-24T23:21:41
2020-03-10T13:47:44,Kim.Ramos@gmailx.com,Kim,Ramos,5.0,7.0,Female,2020-03-13T15:09:43,,,Browse,2020-03-29T17:17:44,2020-03-29T16:57:07,2020-03-29T17:05:46
2020-03-07T04:31:04,Manuel.Cruz@hotmailx.com,Manuel,Cruz,4.0,6.0,Female,2020-03-07T10:13:06,Langfang,Hebei,Item Detail Page,2020-03-31T22:56:58,2020-03-31T22:17:57,2020-03-13T15:50:13
2020-03-09T11:40:02,Donald.Fowler@gmailx.com,Donald,Fowler,,4.0,Male,2020-03-12T10:31:26,,,Browse,,2020-03-13T13:38:54,2020-03-29T22:21:06
2020-03-06T13:26:25,Allen.Ruiz@yahoox.com,Allen,Ruiz,2.0,2.0,Female,2020-03-24T13:51:45,Jiamusi,Heilongjiang,Abandon Cart,2020-03-29T15:01:53,2020-03-31T11:36:58,2020-03-31T12:03:45
2020-03-10T15:42:23,Michael.Patterson@gmailx.com,Michael,Patterson,5.0,1.0,Male,2020-03-29T15:38:50,Kako,Hyōgo,Share Item,2020-03-29T16:07:58,2020-03-19T11:53:26,2020-03-31T23:55:59
2020-03-09T11:42:25,Chris.Hill@hotmailx.com,Chris,Hill,,1.0,Female,2020-03-13T19:45:03,,,Share Item,2020-03-19T15:40:09,2020-03-31T22:29:07,2020-03-31T22:45:09
2020-03-07T13:03:59,Eric.Washington@outlookx.com,Eric,Washington,3.0,6.0,Male,2020-03-07T11:08:30,Nizhnevartovsk,Khanty-Mansia,Search Results,2020-03-19T19:24:00,2020-03-31T23:32:45,2020-03-31T23:29:13
2020-03-12T03:47:16,Paul.Kim@yahoox.com,Paul,Kim,2.0,,,,,,Item Detail Page,2020-03-31T19:25:38,2020-03-31T19:00:56,2020-03-17T23:12:51
2020-03-13T06:20:20,Edna.Young@gmailx.com,Edna,Young,2.0,4.0,Male,2020-03-13T15:13:57,João Pessoa,Paraíba,Abandon Cart,2020-03-31T11:46:38,2020-03-31T11:24:33,2020-03-17T17:43:51
2020-03-10T11:33:39,Don.Johnston@aolx.com,Don,Johnston,3.0,1.0,Male,2020-03-19T13:11:44,,,Abandon Cart,2020-03-29T20:55:08,2020-03-31T13:43:41,2020-03-31T13:45:31
